id,amount,counterparty,account,type,timestamp,label,jurisdiction,account_age_days,daily_txn_count
txn_00246,1538.73,Apex Solutions,NSVZ22219693792374,internal,2024-01-16T15:17:00,normal,CH,2670,1
txn_00247,3024.17,Apex Solutions,LVYX49733484344375,ach,2024-01-18T09:37:00,normal,CH,3357,1
txn_00248,10000.0,Offshore Holdings Ltd,IKHC47379965075273,ach,2024-01-17T01:41:00,suspicious,BZ,88,1
txn_00249,609.3,Pacific Trading Co,YKDC61559407816184,wire,2024-01-19T13:51:00,normal,CH,711,1
txn_00250,5827.26,Sterling Industries,LCOD33959629233095,ach,2024-01-17T10:29:00,normal,DE,661,1
txn_00251,2158.09,Atlas Financial,KWKX56258815371473,ach,2024-01-17T18:43:00,normal,IN,2329,1
txn_00252,644.59,Pinnacle Holdings,BXKB09788208121913,wire,2024-01-17T15:12:00,normal,CA,3183,1
txn_00253,2733.56,Pinnacle Holdings,IOHC78108013267736,wire,2024-01-17T17:43:00,normal,AU,3522,1
txn_00254,218.99,Vanguard Services,RIXS69653287101226,ach,2024-01-19T16:52:00,normal,MX,3008,1
txn_00255,4954.15,Summit Capital,KJKR92975001701277,ach,2024-01-17T14:46:00,normal,JP,1259,1
txn_00256,611.66,Nordic Ventures,ZHKM46519398280737,internal,2024-01-17T14:26:00,normal,TR,3533,1
txn_00257,3847.98,Meridian Partners,JYZH95339421047095,internal,2024-01-19T13:39:00,normal,FR,2124,1
txn_00258,1412.63,GlobalTech Inc,UGIV12328120679740,ach,2024-01-17T13:26:00,normal,TR,1910,1
txn_00259,237067.95,Shell Corp International,NPAM56272980699016,wire,2024-01-18T18:09:00,violation,VG,25,1
txn_00260,938.18,Summit Capital,DDXR24493534874016,wire,2024-01-17T11:13:00,normal,CA,1549,1
txn_00261,2087.54,Nordic Ventures,KFMT49588879470551,wire,2024-01-15T12:57:00,normal,CA,1985,1
txn_00262,1157.68,Pacific Trading Co,ZTHY86774964990913,ach,2024-01-19T15:37:00,normal,BR,1729,1
txn_00263,10000.0,Panama Global SA,BXKB09788208121913,wire,2024-01-20T23:21:00,suspicious,AE,25,1
txn_00264,467282.16,Shell Corp International,LZIK49480831367837,wire,2024-01-15T12:14:00,violation,PA,7,1
txn_00265,2286.71,Atlas Financial,NUCW10371293870051,ach,2024-01-15T10:03:00,normal,BR,2582,1
txn_00266,1618.26,Atlas Financial,DGZE37058957829114,wire,2024-01-16T08:26:00,normal,FR,2743,1
txn_00267,428.73,Vanguard Services,WLOP59017518636374,internal,2024-01-17T08:53:00,normal,MX,1464,1
txn_00268,1002.72,Eagle Partners,SDIY85807836134074,internal,2024-01-16T13:44:00,normal,ZA,3290,1
txn_00269,15000.0,Atlas Financial,QSKD71870262174596,internal,2024-01-19T12:04:00,normal,US,2722,1
txn_00270,2806.9,GlobalTech Inc,VMFE44472126464715,internal,2024-01-16T14:55:00,normal,CA,1412,1
txn_00271,377.3,Pinnacle Holdings,EBOD51820377889255,wire,2024-01-15T15:00:00,normal,US,2299,1
txn_00272,541.43,Nordic Ventures,GYQD56149784036900,ach,2024-01-15T11:23:00,normal,CH,2996,1
txn_00273,3847.57,Blue Ridge Capital,KCYH43320037917693,ach,2024-01-18T11:11:00,normal,BR,493,1
txn_00274,7731.17,Coastal Ventures,HGTQ45461567933410,internal,2024-01-18T15:07:00,normal,CA,1070,1
txn_00275,15000.0,Horizon Group,DHHC50983930103105,wire,2024-01-19T16:46:00,normal,ZA,602,1
txn_00276,945.23,Blue Ridge Capital,RVZL16060715969664,ach,2024-01-18T09:22:00,normal,MX,338,2
txn_00277,38517.57,Anonymous Trading BVI,PBJN22656766182512,wire,2024-01-16T22:04:00,suspicious,WS,36,1
txn_00278,454.5,Delta Systems,CQHI73829973763116,ach,2024-01-16T12:05:00,normal,UK,1790,1
txn_00279,1012.84,Blue Ridge Capital,HJEV83644089268705,internal,2024-01-15T17:06:00,normal,CA,3568,1
txn_00280,2033.93,Eagle Partners,ATKP01543039117182,wire,2024-01-18T16:21:00,normal,DE,2780,1
txn_00281,776.24,Nordic Ventures,ZJWC67243426617979,internal,2024-01-16T08:00:00,normal,MX,2349,1
txn_00282,216793.43,Offshore Holdings Ltd,CAJO54121267888610,wire,2024-01-17T16:44:00,violation,KY,29,1
txn_00283,6289.51,Atlas Financial,LZIK49480831367837,internal,2024-01-16T08:12:00,normal,TR,2388,1
txn_00284,2231.67,Coastal Ventures,NBGQ59770348247710,ach,2024-01-15T12:48:00,normal,US,2289,1
txn_00285,21313.78,Shell Corp International,CAJO54121267888610,wire,2024-01-16T23:44:00,suspicious,VU,85,1
txn_00286,1890.89,Horizon Group,XUXP72522872808010,internal,2024-01-18T08:38:00,normal,FR,312,1
txn_00287,488196.66,Cayman Investments Ltd,ACAI32898614341036,wire,2024-01-21T14:08:00,violation,PA,20,1
txn_00288,10000.0,Shell Corp International,FCSA34043842797881,ach,2024-01-21T05:43:00,suspicious,VG,84,1
txn_00289,3335.47,Coastal Ventures,IXSY89413435240824,wire,2024-01-18T14:37:00,normal,CA,2205,1
txn_00290,16570.27,Rapid Transfer SA,QTQG64037613791805,wire,2024-01-20T03:03:00,suspicious,WS,21,1
txn_00291,2674.48,GlobalTech Inc,ZKHE93183933529042,internal,2024-01-17T14:44:00,normal,CA,2553,1
txn_00292,4292.06,Acme Corp,CYFI78261375060685,ach,2024-01-19T08:03:00,normal,CH,351,1
txn_00293,2433.4,Vanguard Services,BFZJ99471746488771,internal,2024-01-19T13:12:00,normal,JP,3570,1
txn_00294,9129.09,Atlas Financial,MWXP86691251778528,internal,2024-01-16T11:47:00,normal,US,426,1
txn_00295,4409.24,Pacific Trading Co,EVPR24896383465787,ach,2024-01-19T14:53:00,normal,UK,659,1
txn_00296,966.27,Blue Ridge Capital,HJEV83644089268705,ach,2024-01-16T10:26:00,normal,CA,3568,1
txn_00297,612.0,Apex Solutions,IGFT21277997995527,internal,2024-01-15T12:42:00,normal,CH,2202,1
txn_00298,25597.36,Unknown Entity LLC,UCKV86578091343161,wire,2024-01-17T04:24:00,suspicious,ZA,70,1
txn_00299,1805.5,GlobalTech Inc,KJKR92975001701277,ach,2024-01-18T09:31:00,normal,JP,1259,1
txn_00300,1320.65,Acme Corp,OKNU92459375265479,wire,2024-01-26T18:34:00,normal,DE,441,1
txn_00301,854.29,Atlas Financial,BXKB09788208121913,wire,2024-01-25T18:53:00,normal,CA,3183,1
txn_00302,10000.0,Anonymous Trading BVI,SXSA45301742684145,wire,2024-01-23T05:01:00,suspicious,BZ,10,1
txn_00303,953.94,GlobalTech Inc,LNNO01065133387262,wire,2024-01-26T12:04:00,normal,CA,1325,1
txn_00304,4605.18,Delta Systems,IMEV47510799118384,ach,2024-01-24T10:48:00,normal,IN,1339,1
txn_00305,10000.0,Shell Corp International,ACAI32898614341036,wire,2024-01-26T01:18:00,suspicious,TR,83,1
txn_00306,104460.08,Offshore Holdings Ltd,QLAL42357332214188,wire,2024-01-23T17:07:00,violation,KY,19,1
txn_00307,1234.58,Apex Solutions,IRSS64235369378547,internal,2024-01-23T09:47:00,normal,CA,3347,1
txn_00308,25823.52,Offshore Holdings Ltd,YVOW72217043030548,ach,2024-01-28T01:12:00,suspicious,KY,71,1
txn_00309,2640.79,Delta Systems,UJPH64710276773592,ach,2024-01-24T13:31:00,normal,DE,1197,1
txn_00310,678.78,Apex Solutions,CMMM87002176591803,ach,2024-01-25T08:17:00,normal,JP,3248,1
txn_00311,5151.84,Summit Capital,UDVZ23828258673622,wire,2024-01-26T13:06:00,normal,FR,2811,1
txn_00312,50.0,Vanguard Services,ARRN00848408621182,ach,2024-01-25T17:49:00,normal,CH,2596,1
txn_00313,2185.17,Blue Ridge Capital,OVZJ06403910651801,wire,2024-01-23T13:23:00,normal,FR,2532,1
txn_00314,15000.0,Acme Corp,BPSF52419138000307,wire,2024-01-24T09:32:00,normal,JP,3128,1
txn_00315,30333.33,Shell Corp International,UCKV86578091343161,ach,2024-01-27T04:36:00,suspicious,TR,62,1
txn_00316,3855.04,Nordic Ventures,CUCT98679807935978,ach,2024-01-22T09:02:00,normal,FR,2151,1
txn_00317,353426.79,Shell Corp International,SDIY85807836134074,wire,2024-01-28T08:47:00,violation,VG,13,1
txn_00318,4087.36,Sterling Industries,ZHKM46519398280737,internal,2024-01-22T14:33:00,normal,TR,3533,1
txn_00319,756.12,Pinnacle Holdings,QWIN77378263982146,internal,2024-01-26T08:00:00,normal,CA,634,1
txn_00320,2405.92,Summit Capital,LZIK49480831367837,internal,2024-01-23T10:11:00,normal,TR,2388,1
txn_00321,492.51,Eagle Partners,YANE31203875099770,ach,2024-01-25T10:43:00,normal,CA,2467,1
txn_00322,4619.56,Pinnacle Holdings,QUOI29671756551256,wire,2024-01-23T08:02:00,normal,CA,1135,1
txn_00323,515.62,Summit Capital,JILQ77175355609320,ach,2024-01-24T13:59:00,normal,AU,1327,1
txn_00324,355049.08,Unknown Entity LLC,XUXP72522872808010,wire,2024-01-27T23:42:00,violation,VG,7,1
txn_00325,7284.8,Coastal Ventures,MWXP86691251778528,wire,2024-01-23T14:53:00,normal,US,426,1
txn_00326,8572.05,Delta Systems,EOFB46537556464170,wire,2024-01-24T08:59:00,normal,US,576,1
txn_00327,407.45,Coastal Ventures,JILQ77175355609320,wire,2024-01-22T12:12:00,normal,AU,1327,1
txn_00328,141.37,Atlas Financial,ARRN00848408621182,ach,2024-01-26T18:48:00,normal,CH,2596,1
txn_00329,1906.46,Coastal Ventures,CMQO84991216558523,ach,2024-01-22T13:57:00,normal,CA,63,2
txn_00330,13156.07,Unknown Entity LLC,CSVE54629148652816,wire,2024-01-25T22:22:00,suspicious,VU,33,1
txn_00331,2714.72,Atlas Financial,RADN24565060983584,wire,2024-01-22T08:36:00,normal,US,1099,1
txn_00332,1011.22,Eagle Partners,QTAR38637940265423,ach,2024-01-23T12:26:00,normal,DE,2225,1
txn_00333,336.9,Blue Ridge Capital,CSVE54629148652816,wire,2024-01-26T18:22:00,normal,DE,972,1
txn_00334,14187.43,Cayman Investments Ltd,NPAM56272980699016,ach,2024-01-23T22:06:00,suspicious,PA,71,1
txn_00335,2535.56,Pinnacle Holdings,CMMM87002176591803,internal,2024-01-22T14:52:00,normal,JP,3248,2
txn_00336,3173.97,GlobalTech Inc,XUXP72522872808010,wire,2024-01-22T13:38:00,normal,FR,312,1
txn_00337,10000.0,Offshore Holdings Ltd,YMQQ62392407581814,wire,2024-01-27T01:39:00,suspicious,PA,84,1
txn_00338,134737.13,Cayman Investments Ltd,UDAX43321819600133,wire,2024-01-28T08:25:00,violation,VG,13,1
txn_00339,13781.65,Apex Solutions,AGGX17393638546785,ach,2024-01-26T10:58:00,normal,US,383,1
txn_00340,7099.99,Eagle Partners,UOWJ61200471138267,ach,2024-01-25T14:36:00,normal,AU,2090,1
txn_00341,6841.0,Sterling Industries,ZMQJ86661889241418,internal,2024-01-25T13:07:00,normal,CA,3641,1
txn_00342,605.23,Acme Corp,VXHO94738347359774,wire,2024-01-24T08:33:00,normal,DE,1257,2
txn_00343,1005.48,Vanguard Services,XECJ56232858842474,internal,2024-01-24T09:11:00,normal,CH,1487,1
txn_00344,1371.7,Eagle Partners,NWEP13611155426221,ach,2024-01-22T18:54:00,normal,UK,466,1
txn_00345,1028.06,GlobalTech Inc,GWSP40148902503926,ach,2024-01-25T17:34:00,normal,AU,1659,1
txn_00346,10000.0,Cayman Investments Ltd,HMCL30515220472779,wire,2024-01-27T22:00:00,suspicious,WS,42,1
txn_00347,423.98,Eagle Partners,EBOD51820377889255,ach,2024-01-23T13:17:00,normal,US,2299,1
txn_00348,3417.0,Horizon Group,JMNY59051518644925,wire,2024-01-24T12:51:00,normal,AU,2388,2
txn_00349,10000.0,Anonymous Trading BVI,BTEV75571928565431,ach,2024-01-23T22:26:00,suspicious,BZ,39,1
txn_00350,2196.08,Atlas Financial,OIVA74821759464743,internal,2024-01-24T10:30:00,normal,FR,1149,1
txn_00351,641.84,Acme Corp,XMLN52341389994043,internal,2024-01-24T11:22:00,normal,DE,1831,1
txn_00352,4020.78,Pacific Trading Co,OEZO88957986872774,internal,2024-01-26T08:11:00,normal,US,2955,1
txn_00353,954.22,Nordic Ventures,YSTC02290147679764,ach,2024-01-22T08:10:00,normal,DE,2617,1
txn_00354,284.76,Delta Systems,TJLD98327315851493,internal,2024-01-25T14:17:00,normal,US,2108,1
txn_00355,6980.04,Sterling Industries,QTQG64037613791805,wire,2024-01-23T14:42:00,normal,DE,3255,1
txn_00356,6483.76,Blue Ridge Capital,QUOI29671756551256,wire,2024-01-22T11:49:00,normal,CA,1135,1
txn_00357,141571.36,Cayman Investments Ltd,TBJV21020275884252,wire,2024-01-23T19:05:00,violation,WS,10,1
txn_00358,763.23,Sterling Industries,KZQI04499727875588,ach,2024-01-26T12:59:00,normal,MX,1362,1
txn_00359,379049.15,Cayman Investments Ltd,WAYS67054668893734,wire,2024-01-26T05:38:00,violation,BZ,17,1
txn_00360,1927.21,Apex Solutions,CLRC99560466183982,internal,2024-01-25T10:19:00,normal,FR,160,1
txn_00361,4731.43,Acme Corp,JYZH95339421047095,wire,2024-01-24T08:30:00,normal,FR,2124,1
txn_00362,290826.83,Rapid Transfer SA,KFMT49588879470551,wire,2024-01-28T00:27:00,violation,VG,26,1
txn_00363,1044.37,Sterling Industries,QTAR38637940265423,ach,2024-01-25T12:14:00,normal,DE,2225,1
txn_00364,2197.25,Sterling Industries,KVJJ79627570596401,internal,2024-01-26T10:51:00,normal,CH,3336,1
txn_00365,1779.17,Delta Systems,OKNU92459375265479,wire,2024-01-24T15:07:00,normal,DE,441,1
txn_00366,641.46,GlobalTech Inc,USFY26801824225358,wire,2024-01-22T09:09:00,normal,CA,1695,1
txn_00367,346.0,Delta Systems,BZKM41395376724238,wire,2024-01-25T10:23:00,normal,AU,1430,1
txn_00368,264.61,Acme Corp,OAXX48281489325288,ach,2024-01-25T15:53:00,normal,US,2478,1
txn_00369,943.34,Vanguard Services,XYIX10564814917785,internal,2024-01-22T13:33:00,normal,CH,1310,1
txn_00370,1090.04,Atlas Financial,CYFI78261375060685,ach,2024-01-26T12:33:00,normal,CH,351,1
txn_00371,1393.77,Coastal Ventures,CMQO84991216558523,ach,2024-01-22T11:15:00,normal,CA,63,2
txn_00372,127.64,Eagle Partners,UTLS31034131647525,wire,2024-01-22T13:37:00,normal,CH,1654,1
txn_00373,1116.53,GlobalTech Inc,QLAL42357332214188,ach,2024-01-26T13:21:00,normal,TR,3629,1
txn_00374,4913.16,Apex Solutions,CUCT98679807935978,internal,2024-01-26T13:50:00,normal,FR,2151,1
txn_00375,1883.09,GlobalTech Inc,NUCW10371293870051,ach,2024-01-23T14:16:00,normal,BR,2582,1
txn_00376,1080.91,Delta Systems,SDIY85807836134074,internal,2024-01-24T13:20:00,normal,ZA,3290,1
txn_00377,29721.05,Offshore Holdings Ltd,XUXP72522872808010,ach,2024-01-28T22:34:00,suspicious,VG,65,1
txn_00378,1483.94,Horizon Group,VXHO94738347359774,internal,2024-01-24T11:49:00,normal,DE,1257,2
txn_00379,436.7,Coastal Ventures,WLOP59017518636374,wire,2024-01-24T11:20:00,normal,MX,1464,1
txn_00380,863.35,GlobalTech Inc,ESVM12018366752545,ach,2024-01-23T10:11:00,normal,US,1866,1
txn_00381,103.88,Sterling Industries,JVNK64823662994680,ach,2024-01-26T15:39:00,normal,MX,1833,1
txn_00382,965.64,Coastal Ventures,JMNY59051518644925,internal,2024-01-24T08:35:00,normal,AU,2388,2
txn_00383,7370.19,Atlas Financial,LCOD33959629233095,ach,2024-01-22T11:13:00,normal,DE,661,1
txn_00384,2842.96,Summit Capital,KJKR92975001701277,ach,2024-01-23T08:36:00,normal,JP,1259,1
txn_00385,3265.65,Summit Capital,QTQG64037613791805,ach,2024-01-22T10:10:00,normal,DE,3255,1
txn_00386,3797.33,Nordic Ventures,LVYX49733484344375,ach,2024-01-24T15:35:00,normal,CH,3357,1
txn_00387,2133.88,Sterling Industries,YVOW72217043030548,ach,2024-01-23T10:24:00,normal,BR,3450,1
txn_00388,343.7,Acme Corp,USFY26801824225358,wire,2024-01-24T08:38:00,normal,CA,1695,1
txn_00389,220736.66,Offshore Holdings Ltd,WAYS67054668893734,wire,2024-01-23T09:13:00,violation,VG,25,1
txn_00390,32483.28,Rapid Transfer SA,LLOT24991251341252,ach,2024-01-28T04:05:00,suspicious,VU,42,1
txn_00391,2183.83,Atlas Financial,CMQO84991216558523,ach,2024-01-26T11:52:00,normal,CA,63,1
txn_00392,2283.6,Coastal Ventures,ATKP01543039117182,internal,2024-01-24T18:56:00,normal,DE,2780,1
txn_00393,10000.0,Shell Corp International,WWMP63201632870831,wire,2024-01-27T22:20:00,suspicious,VU,90,1
txn_00394,1695.38,Blue Ridge Capital,UTZH24808613171274,ach,2024-01-25T14:18:00,normal,JP,61,1
txn_00395,726.55,Coastal Ventures,EHMW23166587603669,wire,2024-01-25T10:32:00,normal,CA,2336,2
txn_00396,788.92,Vanguard Services,EHMW23166587603669,wire,2024-01-25T11:41:00,normal,CA,2336,2
txn_00397,309699.11,Anonymous Trading BVI,CMMM87002176591803,wire,2024-01-22T07:17:00,violation,BZ,22,2
txn_00398,2113.46,Horizon Group,UVMZ85662462873342,ach,2024-01-22T14:59:00,normal,JP,1462,1
txn_00399,426.89,Acme Corp,ZRFL53714785969691,internal,2024-01-23T16:44:00,normal,AU,1089,1
txn_00400,11766.37,Offshore Holdings Ltd,RXGB46990139837354,wire,2024-02-02T00:17:00,suspicious,KY,85,1
txn_00401,2547.28,Blue Ridge Capital,LVXV49651370985931,internal,2024-02-01T14:14:00,normal,TR,1729,1
txn_00402,447.12,Acme Corp,TJLD98327315851493,ach,2024-02-01T15:35:00,normal,US,2108,1
txn_00403,15938.06,Rapid Transfer SA,NSVZ22219693792374,ach,2024-02-04T05:22:00,suspicious,VU,65,1
txn_00404,19197.54,Horizon Group,UOWJ61200471138267,ach,2024-02-02T14:17:00,normal,AU,2090,1
txn_00405,11263.39,Anonymous Trading BVI,DMAK29751613696816,wire,2024-02-03T22:27:00,suspicious,AE,17,1
txn_00406,4681.14,Summit Capital,TBNX59401399049027,internal,2024-02-02T12:58:00,normal,CH,2175,1
txn_00407,279.84,Vanguard Services,MDSH99091699854353,wire,2024-01-31T11:09:00,normal,MX,1725,1
txn_00408,2096.71,Horizon Group,EHMW23166587603669,wire,2024-02-02T08:39:00,normal,CA,2336,1
txn_00409,3378.09,Blue Ridge Capital,MOKG39636057662702,ach,2024-01-30T08:54:00,normal,CA,1789,1
txn_00410,744.0,GlobalTech Inc,JPAC68733950047974,ach,2024-02-01T16:25:00,normal,CH,300,1
txn_00411,1308.75,GlobalTech Inc,WLOP59017518636374,wire,2024-02-02T08:41:00,normal,MX,1464,1
txn_00412,257.05,Pacific Trading Co,JVNK64823662994680,internal,2024-01-29T10:12:00,normal,MX,1833,1
txn_00413,14996.55,Shell Corp International,ACAI32898614341036,wire,2024-01-29T23:44:00,suspicious,BZ,83,1
txn_00414,684.88,Blue Ridge Capital,USFY26801824225358,internal,2024-02-02T10:08:00,normal,CA,1695,1
txn_00415,558.66,Summit Capital,ESVM12018366752545,wire,2024-01-31T12:20:00,normal,US,1866,1
txn_00416,742.99,Blue Ridge Capital,NUCW10371293870051,wire,2024-02-02T15:45:00,normal,BR,2582,1
txn_00417,189.37,Pacific Trading Co,XQBV59296222927065,ach,2024-01-29T10:26:00,normal,AU,3544,1
txn_00418,761.13,Acme Corp,ANGW24241541520643,wire,2024-01-30T13:12:00,normal,CA,1824,1
txn_00419,326.32,Eagle Partners,TBJV21020275884252,internal,2024-01-30T18:13:00,normal,CA,2462,1
txn_00420,1266.91,Nordic Ventures,UMLI05153195205852,wire,2024-02-02T15:19:00,normal,DE,787,1
txn_00421,305.31,Summit Capital,CQHI73829973763116,ach,2024-02-02T08:50:00,normal,UK,1790,1
txn_00422,1966.46,Pacific Trading Co,QTQG64037613791805,ach,2024-02-02T16:04:00,normal,DE,3255,1
txn_00423,15926.91,Vanguard Services,WAYS67054668893734,wire,2024-01-30T13:44:00,normal,CA,3404,1
txn_00424,3533.25,Nordic Ventures,IOHC78108013267736,internal,2024-01-31T10:27:00,normal,AU,3522,1
txn_00425,18543.99,Eagle Partners,FXJB04991547887287,ach,2024-02-01T12:33:00,normal,UK,107,1
txn_00426,13996.96,Unnamed Trust,BBRJ27109477752047,wire,2024-02-03T22:00:00,suspicious,VU,9,1
txn_00427,1474.15,Blue Ridge Capital,OHNK76615654527111,wire,2024-01-31T12:21:00,normal,CA,2479,1
txn_00428,1405.82,Pinnacle Holdings,HXBM73830284395995,wire,2024-01-30T17:30:00,normal,AU,399,3
txn_00429,40119.65,Rapid Transfer SA,XTKS00109439690784,wire,2024-02-04T22:35:00,suspicious,VU,43,1
txn_00430,2262.16,Coastal Ventures,CPOU44905814770054,ach,2024-01-29T10:17:00,normal,FR,797,1
txn_00431,13488.37,Rapid Transfer SA,EVHB91307562636897,ach,2024-02-04T22:50:00,suspicious,KY,57,1
txn_00432,4523.57,Pacific Trading Co,LVYX49733484344375,ach,2024-02-01T12:46:00,normal,CH,3357,1
txn_00433,17423.34,Acme Corp,EOFB46537556464170,internal,2024-02-02T11:07:00,normal,US,576,1
txn_00434,11890.59,Pacific Trading Co,DHHC50983930103105,ach,2024-01-29T17:06:00,normal,ZA,602,1
txn_00435,2988.78,Atlas Financial,UVMZ85662462873342,internal,2024-02-01T10:42:00,normal,JP,1462,2
txn_00436,3478.72,GlobalTech Inc,GOWI52991241904966,ach,2024-02-02T13:28:00,normal,DE,2915,1
txn_00437,4165.62,Summit Capital,TCMM97848018451462,wire,2024-02-01T17:25:00,normal,JP,790,1
txn_00438,13070.37,Unknown Entity LLC,IRSS64235369378547,ach,2024-02-03T23:45:00,suspicious,WS,60,1
txn_00439,1845.42,Pinnacle Holdings,HXBM73830284395995,wire,2024-01-30T13:14:00,normal,AU,399,3
txn_00440,29686.65,Anonymous Trading BVI,JYZH95339421047095,wire,2024-02-03T23:04:00,suspicious,BZ,22,1
txn_00441,2030.94,Horizon Group,OHLD58506431713900,wire,2024-01-30T08:39:00,normal,BR,1364,1
txn_00442,645.14,Nordic Ventures,CMQO84991216558523,wire,2024-02-01T12:36:00,normal,CA,63,1
txn_00443,8485.64,GlobalTech Inc,XRKL74443135182337,wire,2024-02-01T10:41:00,normal,UK,1692,1
txn_00444,608.04,Nordic Ventures,NBGQ59770348247710,internal,2024-01-30T08:13:00,normal,US,2289,1
txn_00445,2563.32,Pacific Trading Co,HXBM73830284395995,ach,2024-01-30T16:54:00,normal,AU,399,3
txn_00446,17948.56,Cayman Investments Ltd,CSVE54629148652816,wire,2024-01-29T04:15:00,suspicious,BZ,49,1
txn_00447,414.0,Acme Corp,LHSN21851888880670,internal,2024-01-29T15:04:00,normal,IN,661,1
txn_00448,13924.93,Cayman Investments Ltd,WLOP59017518636374,wire,2024-02-01T01:55:00,suspicious,BZ,59,1
txn_00449,1687.16,Horizon Group,PLRZ44198665240415,ach,2024-02-01T16:54:00,normal,AU,957,1
txn_00450,22504.34,Unnamed Trust,YVOW72217043030548,wire,2024-02-04T23:44:00,suspicious,KY,11,1
txn_00451,12417.35,Panama Global SA,UGYJ54019380262067,wire,2024-01-31T22:34:00,suspicious,WS,61,1
txn_00452,137.67,GlobalTech Inc,HJEV83644089268705,wire,2024-01-31T15:10:00,normal,CA,3568,1
txn_00453,2415.02,Pacific Trading Co,IRSS64235369378547,internal,2024-01-29T11:42:00,normal,CA,3347,1
txn_00454,4604.39,Sterling Industries,ZKHE93183933529042,ach,2024-01-31T14:54:00,normal,CA,2553,1
txn_00455,245.12,Pinnacle Holdings,QSAT27532697311219,internal,2024-01-29T10:09:00,normal,CH,2016,1
txn_00456,408147.12,Shell Corp International,KEMS65827109104300,wire,2024-02-03T07:28:00,violation,WS,7,1
txn_00457,2082.87,Pacific Trading Co,UVMZ85662462873342,internal,2024-02-01T12:30:00,normal,JP,1462,2
txn_00458,468983.7,Cayman Investments Ltd,QTQG64037613791805,wire,2024-02-01T07:43:00,violation,WS,16,1
txn_00459,1246.0,GlobalTech Inc,XECJ56232858842474,ach,2024-02-02T14:43:00,normal,CH,1487,1
txn_00460,7780.3,Atlas Financial,QKCM12275304637454,internal,2024-01-31T15:51:00,normal,JP,240,1
txn_00461,1298.41,Vanguard Services,ZHKM46519398280737,wire,2024-02-02T12:49:00,normal,TR,3533,1
txn_00462,359.52,Vanguard Services,RVZL16060715969664,ach,2024-01-31T12:16:00,normal,MX,338,1
txn_00463,88.93,Atlas Financial,RIXS69653287101226,wire,2024-01-30T10:38:00,normal,MX,3008,1
txn_00464,12969.18,Unknown Entity LLC,SREN20450533158692,wire,2024-01-31T05:18:00,suspicious,BZ,36,1
